GEOID,Asthma_prev,nearest_hw_dist_m,hw_count_5km,ratio_poverty,ratio_uninsured,med_income,ratio_black,ratio_hispanic
1400000US37151030202,9.3,2019.9369769675773,7,8.9,15.3,43790.0,1.406050276949297,25.394120153387306
1400000US37119001701,10.4,813.8165780899334,50,31.7,17.4,40214.0,20.184934596301307,24.85340550293189
1400000US37119005521,9.2,1017.7524787058088,10,15.8,7.9,55831.0,45.712300208478105,4.489228630993745
1400000US37135011203,8.8,11980.62794040316,0,7.1,6.9,72917.0,5.132168805070336,5.889627454011439
1400000US37119002004,8.4,3617.446770351357,19,7.4,9.4,63844.0,33.571953010279,4.295154185022026
1400000US37119005910,9.0,1156.472703350987,23,3.7,11.6,68476.0,36.24898949070332,15.618431689571544
1400000US37111970700,9.8,6024.22581407554,0,16.8,10.4,41719.0,1.8820861678004537,4.9433106575963714
1400000US37119002701,7.9,787.9589415177214,52,2.6,3.5,116875.0,2.901512055578259,1.6346546791990193
1400000US37119005830,8.7,1631.3599654795703,15,11.4,11.0,70849.0,8.25898547030334,15.651287280142748
1400000US37119005824,9.6,1222.8071150692565,30,15.7,25.9,65119.0,36.6388557806913,36.85339690107271
1400000US37129011000,13.0,937.7896989171855,31,37.7,10.1,18350.0,41.81895452613685,3.3999150021249465
1400000US37139960600,9.5,1581.6099242245818,1,7.0,8.5,71532.0,37.02586206896552,2.7873563218390807
1400000US37151030801,9.9,5713.971121120116,0,15.7,16.7,58520.0,3.767403767403768,12.912912912912914
1400000US37119000400,8.1,525.3302740370169,63,12.0,4.5,79412.0,13.32378223495702,2.636103151862464
1400000US37119005511,9.3,1580.138567617399,19,5.7,12.1,55081.0,60.46132339235788,5.731593662628145
1400000US37129011705,8.6,1889.0225096030945,6,4.5,5.1,86996.0,1.66511531699245,1.923673596028545
1400000US37127011200,9.3,7986.1565389655325,0,11.6,6.9,65766.0,24.73085204552445,5.644417102430022
1400000US37119004200,12.7,715.5587509747282,63,16.0,14.2,32281.0,76.70052323791936,3.601108033240997
1400000US37119001504,11.8,961.3841801574906,31,22.2,22.0,33932.0,52.43515850144093,26.87319884726225
1400000US37119005614,9.1,2239.075526410776,10,4.2,2.9,81303.0,60.98108747044917,6.548463356973995
1400000US37125950602,8.8,3747.277608009609,2,8.5,3.6,66165.0,12.377803335250144,5.405405405405405
1400000US37147001301,9.6,1375.4522431883424,6,6.7,4.3,64744.0,38.61579848373686,3.252629004646613
1400000US37119006006,10.1,1342.5609161493471,21,11.1,14.3,48523.0,41.50461837627613,16.51677199805542
1400000US37109071001,9.3,1561.5537379461157,1,8.2,19.4,62321.0,5.2493438320209975,13.595800524934385
1400000US37129011606,9.4,1156.9064589819232,18,10.4,17.4,58750.0,13.637327677624604,9.141039236479322
1400000US37125950900,8.8,211.2323458841092,6,7.7,23.0,47371.0,10.838607594936708,3.045886075949367
1400000US37147000603,10.2,1251.1981581984746,13,18.6,8.9,48510.0,42.63172724711186,3.822673053442284
1400000US37119005000,11.7,389.4170913603289,69,13.6,8.4,35192.0,81.80974477958237,1.3921113689095126
1400000US37147000400,11.3,1189.2761964183355,20,30.9,4.2,75871.0,17.70847835166365,2.979256578031463
1400000US37119005305,10.8,1516.2489470233154,42,19.4,21.5,40881.0,79.27085767702734,16.195372750642672
1400000US37119005713,8.3,2502.084250234409,5,6.4,5.6,90500.0,10.569105691056912,4.943968358602505
1400000US37133000800,10.7,487.4182840110154,2,18.7,2.4,33333.0,1.6058394160583942,18.39416058394161
1400000US37133002201,9.5,1367.6504939195745,16,6.6,10.6,49128.0,20.03061447627378,10.037174721189592
1400000US37119001609,10.3,1602.4195629896597,34,21.2,19.5,39496.0,43.85710136508859,30.26430438571014
1400000US37119003109,10.1,865.8249154852936,27,25.5,39.9,41823.0,36.86431268043526,45.525205418609815
1400000US37115010700,9.6,5621.387093278936,0,18.1,5.5,49516.0,0.5205143906919779,6.12369871402327
1400000US37129010100,11.5,618.2498791221784,23,31.2,17.6,31172.0,53.583333333333336,5.125
1400000US37129010600,7.9,1049.6428694820945,32,8.7,8.3,65739.0,6.35673624288425,0.4032258064516129
1400000US37129012007,9.3,1100.470326773924,22,18.0,12.1,47574.0,8.798854102721506,6.936771025168816
1400000US37119001915,10.7,631.2547827498634,22,14.8,21.1,41083.0,52.25312934631433,29.87482614742698
1400000US37119006010,10.7,834.4666376579282,17,13.3,16.8,54487.0,52.65595205666032,15.608825932988289
1400000US37119001920,10.2,1081.0825413903008,25,28.4,26.9,38185.0,33.70956873315364,41.20619946091645
1400000US37129011904,8.2,2604.467963214,21,9.7,7.4,71097.0,4.335950836462957,4.199385455786958
1400000US37119005833,7.3,1709.886896840473,15,1.9,3.2,99093.0,4.14066931366988,3.5167328417470225
1400000US37125950502,9.1,8847.188195748737,0,10.8,10.4,67863.0,3.4456015953910923,8.176379348548638
1400000US37109070700,9.5,7012.622164321065,0,6.8,7.4,61420.0,1.1397557666214384,7.435549525101765
1400000US37129012201,9.1,1473.2907626184706,1,14.2,11.7,66625.0,0.0,0.0
1400000US37119003012,7.9,2270.9933976883945,16,5.4,8.4,105982.0,9.128540305010894,9.694989106753813
1400000US37135011601,10.6,315.57420604372777,18,15.8,2.4,0.0,7.80024762690879,9.574907139909202
1400000US37119006406,8.6,1177.3673615341986,10,12.0,6.9,67939.0,9.5489443378119,23.880358285348688
1400000US37135012201,8.2,3292.1231363637708,10,12.6,4.2,129323.0,9.097370291400145,2.9140014214641083
1400000US37119001300,10.2,1039.3271136029762,59,16.3,17.7,48878.0,39.64250734573947,12.904015670910873
1400000US37151030100,10.4,931.7053036007502,8,20.9,20.8,34668.0,15.207667731629392,22.59850905218317
1400000US37119005612,9.0,1505.8516629081885,14,8.6,15.5,69412.0,43.65844255975328,14.649190439475712
1400000US37113970200,9.8,17311.896496307614,0,24.2,6.1,38156.0,2.037617554858934,0.6792058516196446
1400000US37115010200,9.9,16503.24035693279,0,27.0,9.6,38730.0,0.0,1.7011494252873565
1400000US37129012009,8.3,1576.108540575843,15,3.1,5.2,97672.0,1.035938099501215,10.858166005883104
1400000US37125950802,8.0,2775.490435914212,2,4.7,4.4,57891.0,3.551251008878128,1.3989776701641108
1400000US37119000700,9.5,647.8998881248203,64,16.8,8.8,50795.0,48.651348651348655,3.5964035964035967
1400000US37151031306,9.4,8748.976805220997,0,5.0,14.1,63851.0,0.0,6.894059835236306
1400000US37119005605,9.9,918.0462111495624,15,29.9,13.5,36724.0,52.09067238474498,9.235717567774543
1400000US37147000900,11.8,9346.314366925442,0,24.1,17.6,50422.0,38.70649222414219,15.971365095038262
1400000US37117970100,10.3,14511.236972722008,0,19.5,7.0,45963.0,29.480922803904168,2.7728482697426795
1400000US37119003300,8.4,965.2291446710028,47,8.3,6.8,69295.0,7.885811192764273,7.518371961560204
1400000US37119005516,8.0,4051.536934725751,3,4.3,4.9,103250.0,33.694627709707824,4.901036757775684
1400000US37141920202,8.3,5726.887476917098,0,9.8,8.1,95898.0,1.2735264284909276,1.1608249746421728
1400000US37119001910,10.2,1026.22274496279,30,12.4,30.9,42855.0,37.24860571235424,34.15582220719959
1400000US37129010501,10.6,372.3129227383331,29,42.1,27.3,25735.0,25.589390962671903,14.56286836935167
1400000US37119005838,7.8,889.6542819970635,4,2.7,4.7,118955.0,14.037360976136489,9.966526293056903
1400000US37135012202,7.9,2807.4657765699485,12,12.1,3.3,98050.0,5.042958535674262,8.871871497945461
1400000US37119005913,8.7,710.0218212651837,40,3.1,15.9,68997.0,27.22976063424303,29.18127763378564
1400000US37133001800,9.9,474.4274070958582,16,14.8,14.7,42059.0,23.89803505045141,7.806691449814126
1400000US37147000702,13.3,1231.390269651581,19,44.5,7.8,22633.0,84.3298969072165,5.189003436426117
1400000US37109070500,9.4,9842.046546652604,0,10.6,8.7,50809.0,0.769710838360724,1.456209694195964
1400000US37119003018,7.7,3800.0345989193247,3,3.2,1.5,98750.0,16.084873374401095,4.825462012320329
1400000US37119006208,8.1,757.7443993219492,8,4.6,12.1,80179.0,3.918495297805643,3.636363636363636
1400000US37119005706,9.2,2085.280024216936,5,6.9,10.6,58681.0,19.29641693811075,13.654723127035831
1400000US37119004800,11.9,807.4996668320688,64,27.1,16.7,24367.0,85.24590163934425,10.887720383544696
1400000US37109071202,8.3,2225.230389429245,3,3.4,4.5,94145.0,1.2382965871337963,0.9362730292962852
1400000US37151030504,9.8,9011.496281091386,0,6.2,11.7,56467.0,0.4353650368385801,0.0
1400000US37113970700,9.3,14246.71510899498,0,13.0,14.7,54861.0,0.755629439322956,8.402599365271271
1400000US37151030502,9.2,3818.577649426421,1,13.4,9.5,69268.0,1.3005109150023224,10.241523455643287
1400000US37129011903,11.3,1407.2445431267192,24,43.7,6.9,30460.0,9.51566342350048,3.795573612744574
1400000US37129011605,10.0,974.7503983867646,23,26.8,6.5,47122.0,23.067264573991032,7.15695067264574
1400000US37147001003,8.8,3116.989055904693,2,1.8,6.6,82850.0,9.485558024269356,3.418219107844813
1400000US37119003013,7.7,2097.291526063538,4,4.1,2.3,146464.0,0.4946576968737634,1.8401266323704
1400000US37115010600,9.3,6110.512611272541,0,17.8,7.5,51250.0,3.598509189050251,2.8145482585785886
1400000US37119003808,9.9,833.8219131839364,33,17.0,42.5,41292.0,20.71462301274988,71.72989138989453
1400000US37141920403,9.5,2431.062157700232,2,8.1,9.5,59653.0,16.671289875173372,9.819694868238557
1400000US37119005307,11.4,1744.3219849931882,38,31.9,24.0,30587.0,47.32313575525813,39.48374760994264
1400000US37119001605,9.6,597.7094501011251,48,18.7,29.7,38672.0,28.135788262370543,27.445339470655927
1400000US37127011400,9.6,1961.3678979252809,1,9.9,9.4,52149.0,13.917525773195877,20.051546391752577
1400000US37135011800,9.6,678.5708092614486,19,38.8,10.1,52500.0,12.022720100978226,4.544020195645314
1400000US37119006209,8.4,1018.0296549191622,8,4.2,11.0,98750.0,8.435374149659863,5.714285714285714
1400000US37119005841,7.7,1506.762412487417,7,1.2,3.1,125250.0,9.001468428781203,8.69309838472834
1400000US37119005616,10.6,1960.155826626497,15,21.4,18.3,50395.0,31.080265540132768,35.48581774290887
1400000US37143920202,9.5,7694.864531394271,0,15.7,10.5,50288.0,19.43828529194383,1.9955654101995564
1400000US37119005200,12.6,228.4002809525528,63,30.4,22.0,26266.0,83.72602739726027,4.10958904109589
1400000US37127010601,9.8,1525.0132448949505,15,20.1,12.6,54659.0,24.83221476510068,10.029828486204323
1400000US37119006008,9.4,2885.304265398875,8,4.6,4.4,70907.0,50.185442744552624,1.645804357904497
1400000US37145920601,10.3,8007.891325559501,0,15.1,17.3,51766.0,20.67714631197098,9.414406633269994
1400000US37135010704,8.6,3860.260651161358,5,6.7,4.8,59217.0,12.539242843951987,7.626962142197599
1400000US37141920401,11.5,6186.163090135945,0,28.4,18.6,37500.0,35.583052118485185,16.835395575553054
1400000US37119005618,9.4,2058.91526092821,3,10.4,14.0,72250.0,41.17809734513274,8.351769911504425
1400000US37119001100,7.9,816.2563974402631,59,9.8,9.4,108882.0,7.422266800401204,2.373788030758944
1400000US37119006211,7.9,2218.0492968920616,13,2.8,1.5,126989.0,10.408622908622908,6.064993564993565
1400000US37125950501,9.4,5811.610521227069,0,5.7,7.4,70579.0,13.895248998282767,3.606182026330853
1400000US37129011607,9.4,155.11849815132965,8,12.1,9.3,53857.0,10.85754342238492,8.801308513124075
1400000US37119001608,11.0,1570.6713032166683,35,29.4,25.5,37466.0,43.78658262044125,32.687978388113464
1400000US37127011300,9.4,11612.396325766184,0,15.2,12.9,52165.0,12.591876208897483,29.632495164410056
1400000US37119006009,9.7,2051.2639849938746,8,11.9,9.4,63173.0,49.84939759036144,9.11144578313253
1400000US37133000102,9.1,4754.924042138783,1,6.6,11.5,61489.0,1.7873941674506115,5.592139646702206
1400000US37119004400,11.1,397.7932834492937,34,10.1,25.0,42446.0,68.5379546009275,12.252867952160116
1400000US37135011500,8.2,1463.9662697222589,19,23.2,5.8,125208.0,5.6719468574348495,7.8180889115993875
1400000US37119005835,8.4,1652.1958134986862,15,9.3,6.2,100403.0,0.6484641638225256,6.928327645051195
1400000US37119006215,9.0,1994.0062185417587,11,4.6,11.9,60536.0,17.56704980842912,24.71264367816092
1400000US37119005837,7.9,795.2455714607208,8,3.0,4.6,100417.0,11.089230769230769,10.461538461538462
1400000US37127010800,9.4,8130.451970354663,0,10.7,6.9,60767.0,23.16826339225476,0.3373363918499528
1400000US37125950402,9.9,8495.917816825064,0,16.8,18.5,54676.0,13.855661881977673,8.67224880382775
1400000US37119001917,10.4,1403.2583584309264,10,22.0,22.8,51186.0,34.48051948051948,32.056277056277054
1400000US37119005609,10.9,1813.7048787645915,14,60.9,12.2,19324.0,43.915662650602414,7.048192771084337
1400000US37119004600,12.4,602.0166183253375,58,30.9,17.9,30466.0,97.26386806596702,0.7496251874062968
1400000US37147000501,9.5,33.268657790186126,22,15.6,3.5,63023.0,41.175553476769565,2.2762706579357657
1400000US37119002800,7.4,316.1299437927332,44,5.9,2.1,244539.0,1.35,0.8
1400000US37133000500,8.4,9858.550545319018,0,53.3,46.7,0.0,6.91699604743083,25.164690382081687
1400000US37123960300,8.9,8499.729077025697,0,13.8,5.8,58859.0,0.0,3.03518667741069
1400000US37135011102,9.4,5790.123546584567,0,11.3,7.5,64330.0,11.84471954760813,12.50191043863671
1400000US37125951000,8.2,3075.450103921114,3,7.6,6.1,81591.0,4.731340546488172,5.244819365486888
1400000US37151030600,10.0,6060.58494211915,0,14.4,14.6,51998.0,2.894701898818218,12.68091886867614
1400000US37147000502,11.0,1038.984022692525,20,38.4,6.6,40441.0,21.79809141135108,7.09442491210447
1400000US37119005308,10.4,873.2620984986117,39,26.8,38.1,27368.0,33.529628266470375,57.08502024291497
1400000US37119005823,7.8,2769.231791158722,2,4.5,6.6,103125.0,6.305621879748209,7.054482309528979
1400000US37133000900,9.8,286.3097519569863,13,6.3,3.1,38966.0,8.558951965065502,17.394468704512374
1400000US37119001607,11.2,1272.778657528872,31,20.7,38.6,31887.0,46.44491913335368,38.35825450106805
1400000US37133002600,11.6,728.8770431984674,20,20.8,15.3,30709.0,50.37471489084392,14.336917562724013
1400000US37119005917,9.0,436.6995029376761,38,8.1,11.3,70957.0,31.698774080560423,15.761821366024517
1400000US37109071201,8.3,3247.033830139372,5,6.4,7.6,73587.0,0.8700380641653072,6.035889070146819
1400000US37119002002,7.6,1259.2964563626083,23,5.2,6.0,100662.0,6.15235947817684,5.427605089386375
1400000US37131920300,11.3,11771.808816909685,0,17.1,14.4,34485.0,75.25111147702947,0.8562489708546024
1400000US37141920103,9.1,8248.854867756623,0,9.6,6.7,67676.0,3.8191881918819193,1.9372693726937271
1400000US37151030802,9.7,12519.476217450198,0,9.3,6.3,59000.0,7.8335179617028015,1.250197816110144
1400000US37119005522,8.6,1168.7010775309095,21,3.1,10.6,69333.0,47.6810073452256,6.044071353620147
1400000US37133000301,10.1,14040.52739564802,0,13.7,12.1,41848.0,11.553187947394706,5.943066422507075
1400000US37129011200,10.8,829.6635265862941,26,34.5,14.1,38587.0,49.369217830109335,1.4297729184188397
1400000US37119003008,8.1,2254.6705733853205,14,5.9,9.0,72955.0,11.341485025695553,6.255537834485203
1400000US37121950400,9.0,2329.108719531179,2,8.2,6.9,58720.0,0.1705393306331272,5.542528245576636
1400000US37119005839,8.3,1366.411334488404,10,10.2,8.6,102500.0,4.73703841850056,6.340917568071615
1400000US37141920601,10.9,10294.109427157471,0,19.0,17.6,37772.0,20.22860180754917,33.545986177565126
1400000US37129012104,8.9,3662.43446629306,5,13.5,4.8,75565.0,5.710370031978072,3.319628445256586
1400000US37119006105,9.1,1176.583331639226,2,2.9,12.9,74063.0,53.99106002554278,10.24904214559387
1400000US37113970502,8.4,23286.12674669464,0,11.7,9.8,79432.0,0.281954887218045,3.806390977443609
1400000US37133002100,9.5,2187.751254521019,11,12.4,7.9,56719.0,21.6073371677289,12.342608425307011
1400000US37119005826,9.2,1364.2834228526397,14,14.5,14.6,67404.0,14.327108821635544,21.92530585962653
1400000US37141920501,10.8,20162.012560348463,0,14.5,14.9,41113.0,35.12371756185878,10.863005431502716
1400000US37119005829,8.7,507.3606822911105,18,7.1,15.5,43788.0,36.5912373615792,25.999037072701007
1400000US37119005710,9.7,2855.142634542399,15,18.4,16.2,44288.0,36.37482058642608,22.288291982776297
1400000US37119002500,8.0,407.34227100971134,57,6.9,4.0,78833.0,4.503105590062112,3.6231884057971016
1400000US37117970300,11.2,3838.052790549657,2,16.8,5.0,35904.0,50.13248542660307,3.259141494435612
1400000US37129011701,8.7,1052.1817322768163,20,7.4,10.3,66701.0,1.2257405515832482,11.501532175689478
1400000US37129011100,14.0,1271.6395731315995,32,41.6,12.7,18993.0,73.90813253012048,5.835843373493976
1400000US37109070800,10.0,2057.945042724544,9,18.7,18.4,48222.0,8.761682242990654,14.836448598130842
1400000US37119006405,8.1,1273.7802140580402,9,4.8,5.5,76705.0,9.451575262543756,5.678724231816414
1400000US37149920200,9.7,9295.201594810758,0,7.5,9.5,45394.0,3.7243947858473,2.069108214359611
1400000US37119001921,10.2,1243.0701104985676,21,10.1,19.3,52429.0,35.99602253894597,27.84222737819025
1400000US37127010400,12.4,1066.7971954865309,23,24.2,14.7,33058.0,80.63936781609196,0.5028735632183908
1400000US37127010700,10.5,4122.7250302773045,1,11.4,15.1,49896.0,51.28900949796472,3.6635006784260513
1400000US37147001500,10.7,8342.897123220358,0,21.5,9.1,38443.0,33.02283653846153,5.769230769230769
1400000US37119005515,8.2,3996.766434816404,2,2.6,3.7,80303.0,23.834405144694536,3.295819935691318
1400000US37133002400,10.5,2588.749436814962,2,19.4,3.5,40781.0,22.6122220668438,11.355055237029786
1400000US37147001002,9.1,3834.443998191994,1,6.1,6.8,78325.0,21.44120958661734,5.710149589834325
1400000US37111970901,9.6,7395.137655409564,0,19.3,12.1,42188.0,4.304120062296475,2.71839161829251
1400000US37147001401,11.0,5847.165160163323,0,28.3,11.4,41991.0,37.23083548664944,8.699397071490095
1400000US37119005825,8.9,1210.347428001702,13,5.7,11.0,48953.0,34.54065270703641,10.71495944161479
1400000US37135011902,7.8,1177.6417983261524,17,11.2,5.3,105430.0,9.987389659520806,5.825977301387137
1400000US37119005517,8.2,4304.340823854507,3,0.7,2.8,89417.0,25.10702593805087,9.594560564089653
1400000US37113970301,9.8,1871.645615863764,1,22.9,16.8,36643.0,5.291005291005291,11.337868480725623
1400000US37119001510,10.4,838.8511375892152,21,5.8,14.5,39896.0,66.09177702494611,12.103480135509702
1400000US37141920102,8.4,8709.088892765762,0,7.5,3.4,89688.0,0.0,7.771135781383433
1400000US37109071002,10.2,5515.262318938726,0,17.1,9.5,49659.0,7.623318385650224,5.792227204783259
