GEOID,ratio_white,ratio_black,ratio_asian,ratio_hispanic,ratio_other_race,ratio_male,ratio_female,ratio_poverty,ratio_unemployed,ratio_uninsured,med_income
1400000US37157040602,83.22639780018332,9.738771769019248,0.0,6.14115490375802,0.3895508707607699,50.8,49.2,10.7,2.6,8.2,57708.0
1400000US37157040700,82.57745846430176,7.903008531656938,0.0,7.184553210597216,2.334979793444095,51.3,48.7,11.2,2.5,7.2,47708.0
1400000US37157040800,62.34996841440304,26.595072646873025,0.3158559696778269,2.5900189513581804,8.149084017687933,40.9,59.1,11.8,2.6,8.8,42868.0
1400000US37157040900,78.52527556062334,15.013302926643862,1.2922843025465602,4.75104522995059,0.4180919802356518,47.7,52.3,22.8,6.5,10.0,31026.0
1400000US37157041001,79.87453374025093,4.713462190573075,0.0,14.39471007121058,1.017293997965412,49.2,50.8,13.7,0.9,9.6,54591.0
1400000US37157041002,87.12280701754386,6.982456140350878,0.9298245614035088,4.807017543859649,0.1578947368421052,49.5,50.5,15.4,3.2,9.2,60648.0
1400000US37157041100,83.99410464259395,10.670596904937362,0.0736919675755342,2.3876197494473104,1.9454679439941047,48.5,51.5,13.5,2.6,5.6,62824.0
1400000US37157041200,40.26027680231357,50.65069200578392,0.0,2.912621359223301,6.176409832679199,47.0,53.0,22.9,3.8,10.9,29167.0
1400000US37157041300,52.71544715447154,25.43089430894309,0.0,16.016260162601625,5.59349593495935,45.1,54.9,27.7,2.5,16.3,35302.0
1400000US37157041400,62.78360988824924,28.445648493057902,0.4063664070436844,3.284795123603115,5.079580088046055,45.5,54.5,25.9,7.4,17.1,27850.0
1400000US37157041500,71.07679465776295,24.972175848636617,0.0,2.031163049526989,1.919866444073456,43.8,56.2,20.2,3.5,8.9,37038.0
1400000US37157041601,81.008100810081,12.84128412841284,0.42004200420042,1.02010201020102,4.71047104710471,54.5,45.5,8.9,4.4,8.8,57188.0
1400000US37157041602,86.5409622886866,5.678370177719982,0.6068487212830517,3.857824013870828,3.315994798439532,51.3,48.7,14.3,3.6,8.6,64375.0
1400000US37159050201,59.08876298394712,29.62700661000944,0.0,9.608120868744098,1.3692162417374882,45.0,55.0,24.0,5.2,11.6,42306.0
1400000US37159050202,52.50654695099139,33.48297792742237,1.328095772540217,9.521137298915075,2.113729891507669,43.2,56.8,21.9,4.2,9.9,44148.0
1400000US37159050300,56.83494044242769,31.990924560408395,0.0567214974475326,9.727736812251845,1.3896766874645492,51.9,48.1,19.7,4.3,13.0,36400.0
1400000US37159050400,10.696864111498256,69.26829268292683,0.2090592334494773,14.425087108013935,5.400696864111499,45.2,54.8,27.2,13.7,12.8,30122.0
1400000US37159050500,59.34125269978402,33.3963282937365,0.4319654427645789,3.509719222462203,3.3207343412527,50.9,49.1,9.9,7.0,5.2,53929.0
1400000US37159050700,52.32774674115456,37.98882681564245,1.0242085661080074,7.076350093109869,1.5828677839851024,53.1,46.9,23.1,7.0,13.8,52535.0
1400000US37159050800,22.749715153816936,64.98290922901633,0.0,10.40638055450057,0.1519179642992784,51.5,48.5,19.9,7.5,17.4,41625.0
1400000US37159050901,89.12027199320018,1.806204844878878,0.0,5.4823629409264765,3.591160220994475,48.3,51.7,15.6,1.2,11.2,50481.0
1400000US37159050903,88.6565166471474,5.521164463777815,1.6228877363225698,0.0,4.199431152752217,48.1,51.9,13.1,3.4,4.7,56598.0
1400000US37159050904,96.40962872297024,0.2039983680130559,0.0,2.529579763361893,0.8567931456548347,52.1,47.9,17.3,3.8,8.9,40714.0
1400000US37159051001,92.2283799458693,1.288825879623663,0.0,4.1371310735919575,2.2167805129527003,49.6,50.4,14.2,3.2,11.1,52823.0
1400000US37159051002,90.98106712564544,4.578313253012048,0.0,3.803786574870912,0.5335628227194492,48.4,51.6,9.0,2.6,8.4,49848.0
1400000US37159051101,98.22184589331076,0.1862828111769686,0.0,0.541913632514818,1.04995766299746,50.2,49.8,10.1,1.7,11.1,50474.0
1400000US37159051102,85.66048667439165,3.8238702201622248,1.0428736964078795,8.80648899188876,0.6662804171494786,50.6,49.4,22.1,6.2,6.4,56500.0
1400000US37159051201,60.652978795018505,16.40861662739818,1.060249074385729,18.074722315718613,3.803433187478964,56.7,43.3,9.3,3.0,9.0,55633.0
1400000US37159051202,62.75761973875181,8.476052249637156,3.251088534107402,24.55732946298984,0.957910014513788,52.1,47.9,15.1,3.3,13.5,53750.0
1400000US37159051204,58.04176837537294,13.913751017087062,4.1225928939517225,21.508001084892868,2.4138866286954164,47.1,52.9,11.0,2.4,15.9,44638.0
1400000US37159051301,71.94179172351069,11.414279217826284,0.5457025920873124,13.460663938153704,2.6375625284220097,45.8,54.2,15.1,2.1,6.7,51410.0
1400000US37159051302,76.60729800173762,17.76715899218071,0.260642919200695,2.8236316246741966,2.5412684622067765,50.4,49.6,9.2,4.1,13.6,57909.0
1400000US37159051303,53.31623931623931,39.042735042735046,0.0,7.64102564102564,0.0,46.6,53.4,14.4,4.5,15.9,46732.0
1400000US37159051400,69.45485313670979,8.67883476368911,2.8284781820379545,13.670977879850115,4.8591804665780245,51.5,48.5,5.5,4.0,13.0,49961.0
1400000US37159051501,53.53075170842825,14.578587699316628,1.1389521640091116,25.84155909896229,4.910149329283726,49.4,50.6,18.4,6.5,19.3,45324.0
1400000US37159051502,90.72674418604652,0.3488372093023256,0.0,8.197674418604652,0.7267441860465116,51.1,48.9,29.9,5.8,10.6,39692.0
1400000US37159051600,63.38443396226416,25.692806603773583,2.4911556603773586,8.195754716981133,0.2358490566037736,45.7,54.3,12.5,6.3,14.2,55445.0
1400000US37159051700,86.92346048366991,1.795063575168287,1.1967090501121915,5.646970830216904,4.43779606083271,51.5,48.5,10.7,4.3,13.8,51345.0
1400000US37159051801,86.63244353182752,0.7597535934291582,0.0,11.06776180698152,1.5400410677618068,47.1,52.9,15.2,2.7,15.3,50875.0
1400000US37159051802,85.77297297297297,2.8324324324324324,0.6270270270270271,6.918918918918919,3.0702702702702704,53.7,46.3,13.1,1.3,13.1,68563.0
1400000US37159051901,78.11320754716982,9.056603773584904,0.5105438401775805,9.877913429522753,2.4417314095449503,50.4,49.6,11.2,4.9,7.7,55813.0
1400000US37159051902,76.8879465013864,15.951720763333876,0.0,4.713749796118089,2.4465829391616376,48.6,51.4,9.7,5.2,12.5,59034.0
1400000US37159052000,46.39392661324336,37.57908055672712,0.3374103753690426,10.797132011809364,4.892450442851118,50.9,49.1,26.7,6.2,14.0,48188.0
1400000US37161960100,90.4312668463612,5.822102425876011,0.0,3.652291105121293,0.0943396226415094,51.0,49.0,20.3,2.3,8.3,44727.0
1400000US37161960200,89.52070334656835,5.757231990924561,0.2127056154282473,1.84344866704481,2.665910380034033,49.3,50.7,13.3,2.8,11.6,53103.0
1400000US37161960300,92.46031746031748,2.958152958152958,0.7575757575757576,0.9018759018759018,2.922077922077922,50.3,49.7,9.2,3.6,8.4,60656.0
1400000US37161960400,90.12211668928089,3.9891451831750335,0.0,5.101763907734057,0.7869742198100407,45.6,54.4,11.5,2.9,5.0,57431.0
1400000US37161960500,86.65201867618786,7.525405108486679,0.0,2.966218071958253,2.8563581433672067,43.1,56.9,12.2,4.5,10.9,45000.0
1400000US37161960600,65.37555613713687,31.06516618686208,0.0,1.596440722323999,1.962836953677048,48.6,51.4,15.4,5.7,16.8,32917.0
1400000US37161960700,72.41122423640427,20.13906133598212,2.210081946858704,3.402036255276881,1.8375962254780236,44.6,55.4,17.1,1.8,7.1,36310.0
1400000US37161960800,60.808776080877614,29.9849429984943,0.0,5.420520542052055,2.2800602280060227,43.9,56.1,39.3,10.3,18.7,24762.0
1400000US37161960900,78.60262008733623,4.436681222707423,2.6899563318777293,9.868995633187772,4.401746724890829,52.0,48.0,24.7,3.0,16.1,36455.0
1400000US37161961000,88.1766600214691,7.207483514798343,0.0460052139242447,1.8708786995859528,2.6836374789142767,51.1,48.9,17.2,4.5,12.2,38914.0
1400000US37161961101,82.87101248266296,8.079056865464633,0.0,7.212205270457697,1.8377253814147017,49.6,50.4,15.3,1.7,12.2,43080.0
1400000US37161961102,82.75862068965517,2.740147783251232,0.0,12.96182266009852,1.5394088669950738,51.6,48.4,12.9,5.5,9.5,44688.0
1400000US37161961200,92.82782458414344,1.123352775977533,0.0,2.959602505940808,3.089220133938216,50.6,49.4,16.0,3.7,11.0,44063.0
1400000US37163970100,38.0168776371308,25.35864978902953,0.1969057665260196,35.11954992967652,1.3080168776371308,50.0,50.0,25.9,7.9,16.2,40978.0
1400000US37163970200,60.31489111241907,16.4802825191289,2.0600353148911124,15.582695703354917,5.562095350206003,49.3,50.7,17.5,5.9,13.9,45568.0
1400000US37163970301,72.9204414429254,16.949431724592323,0.2800197661011365,5.8145280843353655,4.035578982045792,47.2,52.8,16.2,2.4,16.7,42188.0
1400000US37163970302,65.94392523364486,12.0,0.5607476635514018,18.80373831775701,2.691588785046729,48.3,51.7,4.9,3.6,15.8,58521.0
1400000US37163970400,71.44420131291028,14.704595185995622,0.0,8.752735229759299,5.098468271334792,51.1,48.9,12.6,1.5,10.8,43027.0
1400000US37163970500,56.31198520759792,23.31484283072785,0.2521432173474533,13.212304589006555,6.908724155320221,51.1,48.9,17.0,1.6,17.3,49054.0
1400000US37163970600,44.00769066438795,37.000640888699,1.217688528092288,13.0314035462508,4.422132023071993,51.0,49.0,20.7,4.6,9.9,32857.0
1400000US37163970700,51.76325861126298,27.09130672498633,0.4784034991798797,19.177145981410607,1.489885183160197,45.8,54.2,23.4,4.4,17.7,42045.0
1400000US37163970800,31.077188940092164,29.867511520737327,0.6912442396313364,31.29320276497696,7.070852534562213,46.4,53.6,23.2,3.2,25.2,34882.0
1400000US37163970900,42.6512153759186,32.080271339739966,0.0,24.788015828151497,0.4804974561899378,47.1,52.9,31.8,4.4,7.9,29231.0
1400000US37163971000,28.3201581027668,45.88932806324111,0.0,25.31620553359684,0.4743083003952569,54.7,45.3,17.4,4.3,14.0,41813.0
1400000US37165010101,60.79178885630498,18.7683284457478,0.469208211143695,5.835777126099707,13.519061583577711,45.3,54.7,11.3,3.4,8.8,54728.0
1400000US37165010102,51.63546595350751,37.5437152849208,3.805801275457725,0.9668792429541248,5.801275457724748,44.2,55.8,30.2,6.7,10.7,33884.0
1400000US37165010200,18.942517584283287,71.42857142857143,0.0,0.5093378607809848,9.119573126364298,45.6,54.4,37.1,7.8,11.5,24384.0
1400000US37165010300,30.97267759562842,52.85245901639344,0.7431693989071039,5.945355191256831,9.486338797814208,48.6,51.4,36.8,8.7,11.8,23493.0
1400000US37165010400,40.44493882091212,31.21245828698554,0.4004449388209121,2.6918798665183536,25.25027808676307,62.8,37.2,22.2,2.5,16.6,41786.0
1400000US37165010500,57.82583949914627,25.227660785429716,0.0,0.7256687535571997,16.22083096186682,48.7,51.3,21.7,7.1,11.6,37772.0
1400000US37165010600,37.74301336573512,39.839003645200485,0.4708383961117861,5.194410692588092,16.752733900364518,49.3,50.7,20.0,4.7,10.7,43498.0
1400000US37167930101,85.03372681281618,4.258010118043845,5.796795952782462,3.1829679595278244,1.7284991568296797,52.7,47.3,4.2,4.5,8.2,59688.0
1400000US37167930102,84.02489626556017,9.647302904564317,2.9564315352697093,1.504149377593361,1.867219917012448,48.7,51.3,10.9,2.9,12.9,58214.0
1400000US37167930200,74.29340511440108,20.659488559892328,1.525347689546882,1.525347689546882,1.996410946612831,54.9,45.1,10.9,2.3,6.3,49250.0
1400000US37167930300,73.61440075793463,8.716248223590716,7.555660824253908,5.968735196589294,4.144954997631454,51.0,49.0,11.7,5.2,17.4,60286.0
1400000US37167930500,72.68394399761692,15.549597855227882,0.0,7.745010425975574,4.021447721179625,47.2,52.8,26.5,5.4,13.8,37857.0
1400000US37167930700,91.88548864758144,0.0789733464955577,0.0,7.166831194471866,0.8687068114511353,50.2,49.8,12.8,1.6,10.3,56201.0
1400000US37167930801,93.43910806174958,1.4579759862778732,0.0,3.7307032590051454,1.37221269296741,48.3,51.7,6.3,1.9,8.5,57000.0
1400000US37167930802,87.24392819429778,3.5691657866948256,0.0,8.194297782470962,0.9926082365364308,48.6,51.4,6.0,3.7,10.0,64694.0
1400000US37167930900,89.83939137785292,5.308537616229924,0.3381234150464919,4.311073541842773,0.2028740490278952,51.3,48.7,6.7,1.1,12.3,55691.0
1400000US37167931000,83.56973995271868,4.829449510300575,3.69807497467072,6.112799729821006,1.789935832489024,49.6,50.4,7.3,3.3,14.9,55901.0
1400000US37167931100,71.9059405940594,21.428571428571427,1.5735502121640734,0.2121640735502121,3.978076379066478,49.0,51.0,12.9,8.0,12.2,51648.0
1400000US37167931201,58.64971654354921,36.333963236557295,0.0,3.0578938326747984,1.9584263872186911,49.2,50.8,19.0,3.3,10.0,37634.0
1400000US37167931202,86.85786322092656,10.746927198235108,0.0,2.1745981720768985,0.2206114087614245,45.2,54.8,22.7,2.4,6.8,44750.0
1400000US37169070100,87.82911077993046,7.733068388806094,2.235469448584203,0.7285974499089253,1.4737539327703264,51.2,48.8,8.0,3.2,10.5,47369.0
1400000US37169070200,95.96700274977086,0.6110601894286587,0.2138710663000305,1.6804155209288116,1.5276504735716467,54.6,45.4,15.0,4.5,9.5,43909.0
1400000US37169070300,94.31062170222528,3.280568937829777,0.0,0.9405827024546916,1.46822665749025,55.0,45.0,20.6,6.4,12.7,43762.0
1400000US37169070400,91.34244654749386,0.1402032947774272,0.1752541184717841,7.658604977216965,0.6834910620399579,43.4,56.6,11.1,3.7,8.6,47537.0
1400000US37169070501,95.08942579228116,1.004079071226859,0.0,2.6043300909946656,1.3021650454973328,46.8,53.2,14.1,3.2,12.2,44442.0
1400000US37169070503,90.31832426191654,3.612073231073726,0.0,5.822200230908791,0.2474022761009401,47.5,52.5,5.9,3.1,11.2,65100.0
1400000US37169070504,97.0262390670554,1.4577259475218658,0.0,1.282798833819242,0.2332361516034985,50.9,49.1,16.5,3.2,11.0,47221.0
1400000US37169070600,94.22299248989025,5.237820142499518,0.2888503755054881,0.0,0.2503369921047564,49.5,50.5,16.5,2.2,11.5,61521.0
1400000US37169070700,78.125,12.4625748502994,0.0,4.865269461077845,4.210329341317365,43.4,56.6,17.3,3.2,13.3,38712.0
1400000US37171930101,78.93907563025209,5.724789915966387,0.0,15.021008403361344,0.315126050420168,53.6,46.4,12.4,1.5,16.5,46895.0
1400000US37171930102,87.08050010967318,0.0658039043649923,0.0,10.813774950647073,2.039921035314762,48.9,51.1,9.4,2.3,13.6,41642.0
1400000US37171930201,85.87161736941472,8.149779735682818,0.5663939584644431,5.254877281308999,0.1573316551290119,44.0,56.0,15.5,2.1,13.0,38112.0
1400000US37171930202,82.37831176833025,1.1706715958102278,0.0,15.958102279728898,0.4929143561306223,47.9,52.1,21.9,2.0,10.3,34072.0
1400000US37171930301,65.30805687203791,13.649289099526063,1.042654028436019,14.881516587677726,3.838862559241706,50.9,49.1,16.5,2.8,10.7,56343.0
1400000US37171930302,79.87211565193216,9.090909090909092,0.0,10.619961078676674,0.4170141784820684,47.2,52.8,17.4,2.9,13.5,42672.0
1400000US37171930400,83.47140039447731,9.230769230769232,0.0,1.7357001972386588,5.562130177514793,39.6,60.4,36.9,4.5,9.9,22365.0
1400000US37171930501,84.97965223825379,0.9618941916389198,1.9977802441731407,7.954125046244913,4.1065482796892345,46.4,53.6,15.9,3.4,7.0,52198.0
1400000US37171930502,87.99883483833382,5.184969414506263,1.8060005825808327,5.010195164579085,0.0,45.8,54.2,14.4,4.4,11.7,31108.0
1400000US37171930600,87.07721761327377,5.93490746649649,0.0,6.541161455009573,0.4467134652201659,47.6,52.4,12.2,1.6,8.2,37744.0
1400000US37171930700,86.80504077094143,1.6802569804793677,1.1119347664936992,8.673091178650852,1.7296763034346427,48.8,51.2,14.8,0.0,11.5,47287.0
1400000US37171930801,97.16157205240177,0.1786423183803096,0.0,1.7467248908296942,0.9130607383882492,48.0,52.0,18.7,0.3,13.8,37102.0
1400000US37171930802,87.4875868917577,0.066203243958954,0.4303210857332009,11.486262826878518,0.529625951671632,46.5,53.5,15.7,5.1,11.6,36935.0
1400000US37171930901,78.72895423286697,4.244723737253972,1.4939530471899454,13.37443680341475,1.7785155323689823,46.4,53.6,16.1,1.8,13.9,50375.0
1400000US37171930902,81.49253731343283,10.149253731343284,1.1343283582089554,6.865671641791045,0.3582089552238806,51.0,49.0,9.4,1.2,10.6,55714.0
1400000US37171931001,81.66598611678236,0.8574928542262148,0.0,17.476521028991428,0.0,52.4,47.6,6.9,2.0,17.5,49432.0
1400000US37171931002,76.636815920398,4.179104477611941,0.9353233830845772,17.17412935323383,1.0746268656716418,49.4,50.6,15.6,2.0,8.3,45000.0
1400000US37171931003,65.2422509780319,1.354198013842913,0.2708396027685826,31.658140234727654,1.4745711706289495,51.3,48.7,13.7,1.4,20.0,50521.0
1400000US37171931101,82.74321072533517,0.0,0.0,16.15675489859058,1.1000343760742524,51.9,48.1,12.2,2.6,19.0,44125.0
1400000US37171931102,85.13411882677363,0.8774128854349462,0.8523439458510905,12.634745550263224,0.5013787916771121,50.4,49.6,6.9,1.2,12.7,51074.0
1400000US37171931103,97.9020979020979,0.3765465303926842,0.0,1.7213555675094134,0.0,52.2,47.8,16.1,5.5,8.5,50288.0
1400000US37171931200,91.81592039800996,4.651741293532338,0.572139303482587,0.5472636815920399,2.412935323383085,50.5,49.5,11.3,2.4,6.8,54178.0
1400000US37173940100,23.449691991786448,0.9856262833675564,0.8213552361396305,6.344969199178645,68.39835728952772,46.6,53.4,16.5,3.5,31.4,39289.0
1400000US37173960200,82.80234070221067,0.0325097529258777,0.0,7.542262678803641,9.62288686605982,49.3,50.7,13.7,3.9,18.0,36533.0
1400000US37173960301,85.78119772499163,0.1338240214118434,0.0,4.583472733355638,9.501505520240883,50.2,49.8,16.1,3.9,13.4,39167.0
1400000US37173960302,76.57142857142857,0.4210526315789473,0.4210526315789473,2.37593984962406,20.210526315789476,50.5,49.5,15.2,3.6,17.5,43205.0
1400000US37173980200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US37175960100,91.16861778599302,5.709591291846375,0.2053809817210926,2.094886013555145,0.8215239268843705,49.1,50.9,14.8,2.9,11.9,53287.0
1400000US37175960200,76.40281630040538,18.09259654363132,0.0640068273949221,2.858971623639855,2.581608704928526,52.2,47.8,31.4,6.2,16.3,42742.0
1400000US37175960300,90.6829945713925,3.2319151622269917,0.0,4.34288599924252,1.7422042671379878,43.9,56.1,13.8,2.9,10.5,45759.0
1400000US37175960401,91.97195838986885,3.143374038896427,0.0,2.7815468113975577,2.1031207598371777,48.6,51.4,5.8,1.5,8.7,64851.0
1400000US37175960402,97.247119078105,0.1493811352966282,0.3201024327784891,0.5761843790012804,1.707212974818609,46.2,53.8,9.5,0.9,6.5,66550.0
1400000US37175960500,92.78660369257192,0.6869901245169601,0.0,6.13997423787033,0.38643194504079,50.1,49.9,13.4,3.5,20.2,41355.0
1400000US37175960600,93.95734597156398,0.0,0.7503949447077409,4.265402843601896,1.0268562401263823,50.8,49.2,19.9,4.5,28.8,44667.0
1400000US37177960100,53.11355311355312,36.87423687423688,0.4395604395604395,6.935286935286936,2.5396825396825395,57.5,42.5,18.3,2.4,13.3,35300.0
1400000US37179020100,93.33924088022448,2.274405553094078,0.0,3.086693250627677,1.2996603160537588,50.3,49.7,9.3,5.0,9.2,80585.0
1400000US37179020202,92.08527648234512,4.770153231179214,0.0,2.358427714856762,0.7861425716189206,50.7,49.3,7.2,2.6,7.9,72143.0
1400000US37179020203,82.98283780517282,9.30626057529611,2.7797921198936426,3.021513173797438,1.9095963258399808,48.3,51.7,4.9,5.9,1.7,100213.0
1400000US37179020204,98.81009043312709,0.0,0.0,0.9043312708234174,0.2855782960495002,48.2,51.8,6.5,1.4,7.4,61853.0
1400000US37179020305,83.28767123287672,8.248017303532805,1.542898341744773,5.465032444124009,1.4563806777217014,49.1,50.9,6.0,2.3,5.3,86932.0
1400000US37179020306,66.42410315332567,9.702540533639729,0.4851270266819864,20.222137112217546,3.16609217413507,47.7,52.3,12.9,3.4,11.8,79209.0
1400000US37179020307,70.98004694835682,9.624413145539906,0.0,16.402582159624412,2.992957746478873,47.8,52.2,4.8,2.1,5.6,74950.0
1400000US37179020308,70.30634947800787,10.405613554680816,3.9021050830053055,13.075474927263391,2.3104569570426152,52.2,47.8,3.4,3.5,7.4,80585.0
1400000US37179020309,85.39066111881645,4.576976421636616,1.2020342117429497,7.813222376329172,0.6934812760055479,53.3,46.7,6.9,2.5,3.8,100179.0
1400000US37179020310,82.44871377401498,10.892217518723545,0.5535656138065776,3.988928687723869,2.1165744057310323,48.4,51.6,3.0,1.3,8.8,96019.0
1400000US37179020311,71.40368342458935,8.17570930811349,4.181184668989547,14.522150323544054,1.642608262817322,45.6,54.4,6.6,2.8,8.4,76888.0
1400000US37179020312,62.93141109654871,11.97029270423766,2.0096111839231106,17.67147225862822,4.36871996505024,49.9,50.1,7.8,4.0,12.7,62614.0
1400000US37179020313,79.29597035664659,1.8063918480778136,1.760074108383511,13.29319129226494,3.844372394627142,51.2,48.8,16.0,2.3,17.4,62438.0
1400000US37179020314,73.01458670988656,7.070502431118314,8.387358184764992,8.346839546191248,2.471636952998379,47.7,52.3,2.0,0.8,4.7,83477.0
1400000US37179020315,92.06541490006056,2.503533212194629,0.0,4.522511609125782,0.9085402786190186,48.0,52.0,2.7,2.4,2.8,109779.0
1400000US37179020316,75.18557794273595,7.550371155885472,3.902439024390244,3.8600212089077415,9.204665959703076,49.6,50.4,4.7,3.9,7.4,78375.0
1400000US37179020317,67.20769461977758,10.56507363991584,4.733994589720469,11.196272918545237,5.229936880072137,49.7,50.3,4.1,1.1,3.8,104018.0
1400000US37179020401,70.67082683307332,10.677760443751083,0.7973652279424511,15.669960131738602,2.18408736349454,47.2,52.8,8.7,2.7,4.7,78018.0
1400000US37179020403,66.60998937300744,15.834218916046758,0.0,13.985122210414453,2.975557917109458,52.7,47.3,10.6,3.0,14.5,58458.0
1400000US37179020404,25.45608824777259,35.86479988686183,0.565690849950502,34.747560458209584,3.365860557205487,43.5,56.5,22.6,9.0,27.1,38096.0
1400000US37179020501,43.574406380279136,27.587456951241617,1.468189233278956,25.82925502990756,1.3775602682617365,50.1,49.9,10.8,3.8,13.8,52898.0
1400000US37179020502,50.7257851675904,21.298495645288995,0.844550013196094,26.57693322776458,0.5542359461599367,46.0,54.0,14.8,8.0,22.3,54477.0
1400000US37179020601,35.03857084855867,24.868047097036136,0.0812017864393016,39.95127892813642,0.0609013398294762,52.1,47.9,13.9,5.5,26.1,45938.0
1400000US37179020602,43.21457165732586,22.2177742193755,0.2802241793434747,32.36589271417134,1.921537229783827,51.0,49.0,22.0,5.3,24.4,43188.0
1400000US37179020701,47.033158813263526,31.396160558464224,1.6404886561954626,17.260034904013963,2.3211169284467714,48.3,51.7,27.1,4.1,8.4,55500.0
1400000US37179020702,62.1499762695776,21.831988609397246,0.0,12.766967252017086,3.251067869008068,49.5,50.5,14.2,1.5,14.3,52214.0
1400000US37179020800,58.96005757466715,28.93127024109392,0.3778337531486146,10.09355883411299,1.63727959697733,51.9,48.1,8.6,3.5,17.8,56594.0
1400000US37179020901,80.62971828392561,6.426072546492359,1.4914380408764498,10.255938132940528,1.1968329957650523,48.1,51.9,10.1,2.9,14.1,50863.0
1400000US37179020902,82.32943191550099,3.3828147302312304,0.228375677990294,8.49272052526406,5.566657151013417,52.8,47.2,9.2,5.5,11.1,58479.0
1400000US37179021004,81.08225736254171,8.748005222689685,2.6838821993326563,5.3242419846220805,2.1616132308138694,49.3,50.7,3.4,2.7,3.8,114648.0
1400000US37179021005,84.46929732010973,8.208482802278962,0.0,5.824013504958852,1.4982063726524584,51.6,48.4,13.3,3.6,9.4,60436.0
1400000US37179021006,84.39643347050755,1.02880658436214,6.310013717421124,6.0699588477366255,2.194787379972565,48.9,51.1,2.8,0.9,3.1,197292.0
1400000US37179021007,69.17001937118165,7.182238116525108,15.586350767396812,4.619281776188347,3.442109968708091,49.0,51.0,2.5,1.9,3.6,205766.0
1400000US37179021008,67.63333002284239,8.610586950044691,13.25851623795809,9.166749428940312,1.3308173602145197,51.3,48.7,1.6,1.0,1.4,163472.0
1400000US37179021009,62.50315417612919,14.812011102699971,8.301791572041383,11.834468836739845,1.7663386323492305,48.1,51.9,1.4,1.9,3.0,168864.0
1400000US37179021010,85.46461538461539,4.48,6.104615384615385,1.1815384615384614,1.353846153846154,50.5,49.5,0.6,1.4,1.8,133750.0
1400000US37179021011,79.4229087729525,8.976974642961236,6.412124744972311,3.745263771495191,1.44272806761877,49.0,51.0,0.8,1.8,8.7,150324.0
1400000US37179021012,91.1914172783738,2.3150762281197066,1.0916619612271783,3.463203463203463,1.9386410690758515,51.7,48.3,1.6,3.4,5.1,136958.0
1400000US37179021013,77.41494272525217,12.53205676183963,0.2735510343648487,5.778765600957429,3.812617541460079,46.5,53.5,2.0,1.9,4.2,85083.0
1400000US37179021014,81.6066066066066,13.1006006006006,0.487987987987988,2.927927927927928,1.8768768768768769,48.5,51.5,10.2,3.0,7.0,55192.0
1400000US37179021015,84.34149302043294,5.6241149099737004,5.017196034796682,3.4189763301638685,1.598219704632814,47.7,52.3,3.6,1.7,12.7,67330.0
1400000US37181960100,46.77857319180449,43.49543322636386,0.0,7.208096766230561,2.517896815601086,43.1,56.9,17.8,4.3,8.2,41250.0
1400000US37181960200,44.40846824408468,51.33250311332503,0.821917808219178,0.971357409713574,2.4657534246575343,55.8,44.2,18.0,5.9,5.3,47455.0
1400000US37181960300,63.33138287497562,29.68597620440804,0.0,3.10122878876536,3.881412131850985,46.0,54.0,19.0,5.6,7.1,47040.0
1400000US37181960400,47.99528301886792,44.92924528301887,5.0,1.4386792452830188,0.6367924528301887,49.6,50.4,10.3,2.3,11.6,49792.0
1400000US37181960500,21.58026946791505,76.02192281342772,0.0,1.5757022151176068,0.822105503539621,41.5,58.5,22.4,1.7,11.9,33503.0
1400000US37181960600,13.268608414239482,63.23624595469256,0.0,22.718446601941743,0.7766990291262136,44.1,55.9,29.0,6.8,14.7,29444.0
1400000US37181960700,7.417974322396577,85.47313361864003,0.0,3.946742748454589,3.1621493105087968,44.9,55.1,39.4,10.4,8.1,25300.0
1400000US37181960800,18.17792985457656,55.21813515825493,0.0,24.76475620188195,1.8391787852865695,45.3,54.7,31.5,11.8,20.2,25142.0
1400000US37181960900,43.404977375565615,40.2262443438914,0.8371040723981901,12.692307692307692,2.839366515837104,43.8,56.2,11.9,4.0,16.1,47623.0
1400000US37181961000,51.16765423492507,36.685256186824674,0.0,10.94457999302893,1.2025095852213314,52.0,48.0,21.5,3.9,7.2,40625.0
1400000US37183050100,63.890849211950126,22.912255939778877,2.1641966596095035,7.786403199247236,3.246294989414256,64.5,35.5,8.8,1.0,6.3,105133.0
1400000US37183050300,85.61194029850746,8.567164179104477,2.238805970149253,1.671641791044776,1.9104477611940296,59.3,40.7,11.7,2.6,4.5,59817.0
1400000US37183050400,73.59413202933986,16.283618581907092,6.748166259168705,1.662591687041565,1.7114914425427872,42.1,57.9,6.1,1.4,2.8,85139.0
1400000US37183050500,69.91869918699187,14.932249322493224,2.4932249322493227,10.40650406504065,2.2493224932249323,47.1,52.9,12.4,1.5,9.6,65921.0
1400000US37183050600,37.256515775034295,52.647462277091904,2.3319615912208507,5.596707818930041,2.167352537722908,47.0,53.0,30.6,4.4,9.2,43750.0
1400000US37183050700,22.119669000636534,68.39592616168045,0.1591343093570973,6.68364099299809,2.6416295353278167,45.1,54.9,17.5,7.8,13.5,35878.0
1400000US37183050800,21.66259168704157,59.682151589242046,0.1711491442542787,12.00488997555012,6.0880195599022,35.4,64.6,30.1,4.3,20.4,28963.0
